ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Postcode
54360,979271,New Construction,3,4452,442,3000000,496,VANDALIA AVENUE,8,0,8,8,3572,4,3044520442,5,42,1070,BK82,40.655114,-73.874706,40.655114,-73.874706,11239
54360,979272,New Construction,3,4452,443,3000000,498,VANDALIA AVENUE,8,0,8,8,3572,4,3044520443,5,42,1070,BK82,40.655145,-73.87463,40.655145,-73.87463,11239
54360,979273,New Construction,3,4452,444,3000000,500,VANDALIA AVENUE,8,0,8,8,3572,4,3044520444,5,42,1070,BK82,40.655177,-73.874555,40.655177,-73.874555,11239
54360,979274,New Construction,3,4452,445,3000000,502,VANDALIA AVENUE,8,0,8,8,3572,4,3044520445,5,42,1070,BK82,40.655208,-73.874482,40.655208,-73.874482,11239
54360,979275,New Construction,3,4452,446,3000000,504,VANDALIA AVENUE,8,0,8,8,3572,4,3044520446,5,42,1070,BK82,40.655238,-73.874407,40.655238,-73.874407,11239
54360,979276,New Construction,3,4452,447,3000000,506,VANDALIA AVENUE,8,0,8,8,3572,4,3044520447,5,42,1070,BK82,40.655271,-73.874335,40.655271,-73.874335,11239
54360,979277,New Construction,3,4452,448,3000000,508,VANDALIA AVENUE,8,0,8,8,3572,4,3044520448,5,42,1070,BK82,40.655301,-73.874259,40.655301,-73.874259,11239
54360,979278,New Construction,3,4452,449,3000000,510,VANDALIA AVENUE,8,0,8,8,3689,4,3044520449,5,42,1070,BK82,40.655334,-73.874187,40.655334,-73.874187,11239
48772,944106,New Construction,3,4452,7503,3398159,516,VANDALIA AVENUE,0,0,0,64,77190,6,3044527503,5,42,1070,BK82,40.655427,-73.873963,40.655427,-73.873963,11239
48772,944105,New Construction,3,4452,190,3398158,526,SCHROEDERS AVENUE,0,0,0,47,53245,5,3044527505,5,42,1070,BK82,40.655194,-73.872237,40.655194,-73.872237,11239
48765,309680,Preservation,3,4478,1,3098665,996,HEGEMAN AVENUE,0,0,0,24,6600,4,3044780001,5,42,1116,BK82,40.666658,-73.876011,40.666658,-73.876011,11208
63289,976532,New Construction,3,4586,300,3327531,888,FOUNTAIN AVENUE,200,0,200,200,17805,7,3045860300,5,42,1070,BK82,40.656717,-73.86441,40.656717,-73.86441,11208
60779,974205,New Construction,3,4586,500,3000000,911,ERSKINE STREET,267,0,267,267,38397,9,3045867501,5,42,1070,BK82,40.655208,-73.86771,40.655208,-73.86771,11239
60431,809908,Preservation,3,4611,38,3327787,1019,WINTHROP STREET,35,0,35,35,10000,4,3046110038,17,41,882,BK96,40.660355,-73.925647,40.660355,-73.925647,11212
60431,839362,Preservation,3,4611,38,3327785,182,EAST 93 STREET,34,0,34,34,9460,4,3046110038,17,41,882,BK96,40.661063,-73.925408,40.661063,-73.925408,11212
60431,221264,Preservation,3,4645,6,3101025,280,EAST 91 STREET,31,0,31,31,10000,4,3046450006,17,41,882,BK96,40.657933,-73.924381,40.657933,-73.924381,11212
65337,270214,Preservation,3,4701,36,3102994,332,EAST 54 STREET,19,0,19,19,14400,4,3047010036,17,41,862,BK96,40.650817,-73.926385,40.650817,-73.926385,11203
48906,948178,New Construction,3,4829,5,3000000,560,WINTHROP STREET,293,0,293,293,1,9,3048290005,9,40,808,BK60,40.657646,-73.941519,40.657646,-73.941519,11203
63734,927013,New Construction,3,4996,1,3336201,1488,NEW YORK AVENUE,89,0,89,89,9488,7,3049960001,17,45,788,BK42,40.636835,-73.945176,40.636835,-73.945176,11210
58860,291510,Preservation,3,5042,35,3115515,118,FENIMORE STREET,11,0,11,11,0,4,3050420035,9,40,79601,BK60,40.658186,-73.958469,40.658186,-73.958469,11225
62109,987706,New Construction,3,5063,58,3397264,800,FLATBUSH AVENUE,255,0,255,255,27343,14,3050630058,14,40,50803,BK42,40.653312,-73.959413,40.653312,-73.959413,11226
60248,242056,Preservation,3,5072,58,3116387,15,STRATFORD ROAD,20,0,20,20,5920,5,3050720058,14,40,506,BK42,40.648361,-73.96956,40.648361,-73.96956,11218
66929,243980,Preservation,3,5074,60,3116436,9,ARGYLE ROAD,0,12,12,12,12180,5,3050740060,14,40,506,BK42,40.649164,-73.967815,40.649164,-73.967815,11218
45677,935209,New Construction,3,5088,30,3000000,226,LINDEN BOULEVARD,0,0,0,72,4631,9,3050880030,17,40,820,BK60,40.652584,-73.950731,40.652584,-73.950731,11226
62204,333380,Preservation,3,5091,37,3116967,256,MARTENSE STREET,6,0,6,6,1200,3,3050910037,17,40,820,BK60,40.651637,-73.950667,40.651637,-73.950667,11226
49716,247933,Preservation,3,5099,37,3117105,83,EAST 18 STREET,7,0,7,7,0,4,3050990037,14,40,51002,BK42,40.649155,-73.963012,40.649155,-73.963012,11226
49716,329197,Preservation,3,5127,15,3117702,72,LOTT STREET,4,0,4,4,0,4,3051270015,17,40,794,BK95,40.647749,-73.954209,40.647749,-73.954209,11226
49716,329199,Preservation,3,5127,16,3117703,74,LOTT STREET,4,0,4,4,0,4,3051270016,17,40,794,BK95,40.647708,-73.954209,40.647708,-73.954209,11226
63036,983224,New Construction,3,5150,25,3118533,1921,CORTELYOU ROAD,76,0,76,76,54944,9,3051500025,14,40,514,BK42,40.642981,-73.960532,40.642981,-73.960532,11226
50638,949243,New Construction,3,5229,17,3328301,1355,ROGERS AVENUE,123,0,123,123,11584,8,3052290017,14,45,788,BK42,40.636955,-73.950995,40.636955,-73.950995,11210
44265,957381,New Construction,3,5295,4,3395126,1204,37 STREET,0,4,4,4,800,4,3052950004,12,39,226,BK88,40.64283,-73.986941,40.64283,-73.986941,11218
44265,957382,New Construction,3,5295,104,3395127,1208,37 STREET,0,4,4,4,800,4,3052950104,12,39,226,BK88,40.642792,-73.986877,40.642792,-73.986877,11218
44265,957383,New Construction,3,5295,105,3395128,1214,37 STREET,0,4,4,4,800,4,3052950105,12,39,226,BK88,40.642737,-73.986783,40.642737,-73.986783,11218
44265,957384,New Construction,3,5295,106,3395129,1220,37 STREET,0,4,4,4,800,4,3052950106,12,39,226,BK88,40.642679,-73.986689,40.642679,-73.986689,11218
44265,957387,New Construction,3,5295,107,3395130,1226,37 STREET,0,4,4,4,800,4,3052950107,12,39,226,BK88,40.642622,-73.986596,40.642622,-73.986596,11218
44265,957388,New Construction,3,5295,108,3395131,1232,37 STREET,0,4,4,4,800,4,3052950108,12,39,226,BK88,40.642567,-73.986502,40.642567,-73.986502,11218
44265,957389,New Construction,3,5295,111,3395134,1264,37 STREET,0,4,4,4,800,4,3052950111,12,39,226,BK88,40.642262,-73.985997,40.642262,-73.985997,11218
44265,957390,New Construction,3,5295,112,3395135,1270,37 STREET,0,4,4,4,800,4,3052950112,12,39,226,BK88,40.642205,-73.985904,40.642205,-73.985904,11218
44265,957420,New Construction,3,5295,113,3395136,1276,37 STREET,0,4,4,4,800,4,3052950113,12,39,226,BK88,40.64215,-73.98581,40.64215,-73.98581,11218
60963,988831,New Construction,3,5809,7,3334218,6309,4 AVENUE,76,0,76,76,73116,9,3058090007,7,38,122,BK32,40.639017,-74.020307,40.639017,-74.020307,11220
60963,992737,New Construction,3,5809,10,3144060,414,63 STREET,8,0,8,8,8303,3,3058090010,7,38,122,BK32,40.638756,-74.019579,40.638756,-74.019579,11220
54727,174301,Preservation,3,6264,29,3331517,2160,78 STREET,71,0,71,71,8000,9,3062640029,11,44,270,BK28,40.607014,-73.990074,40.607014,-73.990074,11214
52836,228187,Preservation,3,6911,6,3187125,2629,CROPSEY AVENUE,0,0,0,106,0,7,3069110006,13,43,314,BK26,40.589521,-73.99083,40.589521,-73.99083,11214
51320,203235,Preservation,3,6911,7501,3187138,214,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589961,-73.989541,40.589961,-73.989541,11214
51320,203236,Preservation,3,6911,7501,3342991,216,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589919,-73.989584,40.589919,-73.989584,11214
51320,203237,Preservation,3,6911,7501,3342992,218,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589878,-73.989627,40.589878,-73.989627,11214
51320,203238,Preservation,3,6911,7501,3342993,220,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589837,-73.98967,40.589837,-73.98967,11214
51320,203239,Preservation,3,6911,7501,3342995,222,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589796,-73.989713,40.589796,-73.989713,11214
51320,203240,Preservation,3,6911,7501,3342994,224,BAY 44 STREET,0,0,0,3,1,3,3069117501,13,43,314,BK26,40.589755,-73.989757,40.589755,-73.989757,11214
59105,203235,Preservation,3,6911,7501,3187138,214,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589961,-73.989541,40.589961,-73.989541,11214
59105,203236,Preservation,3,6911,7501,3342991,216,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589919,-73.989584,40.589919,-73.989584,11214
59105,203237,Preservation,3,6911,7501,3342992,218,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589878,-73.989627,40.589878,-73.989627,11214
59105,203238,Preservation,3,6911,7501,3342993,220,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589837,-73.98967,40.589837,-73.98967,11214
59105,203239,Preservation,3,6911,7501,3342995,222,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589796,-73.989713,40.589796,-73.989713,11214
59105,203240,Preservation,3,6911,7501,3342994,224,BAY 44 STREET,0,0,0,3,0,3,3069117501,13,43,314,BK26,40.589755,-73.989757,40.589755,-73.989757,11214
65348,228119,Preservation,3,6927,60,3187596,2424,CROPSEY AVENUE,168,0,168,168,7345,18,3069270060,11,43,304,BK29,40.593993,-73.994804,40.593993,-73.994804,11214
55467,204866,Preservation,3,6962,11,3340264,2675,WEST 36 STREET,0,147,147,147,0,2,3069620011,13,47,330,BK21,40.579931,-74.002707,40.579931,-74.002707,11224
53264,809867,Preservation,3,6962,11,3340264,2675,WEST 36 STREET,0,0,0,148,0,13,3069620011,13,47,330,BK21,40.579931,-74.002707,40.579931,-74.002707,11224
44230,967127,New Construction,3,6978,21,3413786,3568,CANAL AVENUE,2,1,3,3,2809,3,3069780021,13,47,330,BK21,40.579028,-74.002383,40.579028,-74.002383,11224
44230,967108,New Construction,3,6978,22,3413785,3566,CANAL AVENUE,2,1,3,3,2881,3,3069780022,13,47,330,BK21,40.579028,-74.00238,40.579028,-74.00238,11224
51990,394979,Preservation,3,7005,15,3188718,2820,WEST 35 STREET,0,0,0,5,3160,2,3070050015,13,47,328,BK21,40.576459,-74.00099,40.576459,-74.00099,11224
44230,927137,New Construction,3,7014,52,3188890,2425,MERMAID AVENUE,2,1,3,3,2881,3,3070140052,13,47,326,BK21,40.575896,-73.991476,40.575896,-73.991476,11224
44230,336111,New Construction,3,7014,53,3000000,2427,MERMAID AVENUE,2,1,3,3,2451,3,3070140053,13,47,326,BK21,40.575896,-73.99149,40.575896,-73.99149,11224
50741,394534,Preservation,3,7019,82,3189023,2817,WEST 20 STREET,0,0,0,5,3160,2,3070190082,13,47,326,BK21,40.578092,-73.98721,40.578092,-73.98721,11224
44230,394346,New Construction,3,7021,16,3425388,2816,WEST 16 STREET,2,1,3,3,3825,3,3070210016,13,47,326,BK21,40.57844,-73.984045,40.57844,-73.984045,11224
44230,967109,New Construction,3,7021,17,3425387,2818,WEST 16 STREET,2,1,3,3,3825,3,3070210017,13,47,326,BK21,40.578407,-73.984038,40.578407,-73.984038,11224
44230,336151,New Construction,3,7048,6,3000000,3216,MERMAID AVENUE,2,1,3,3,3135,3,3070480006,13,47,342,BK21,40.575062,-73.998834,40.575062,-73.998834,11224
49275,394700,Preservation,3,7055,13,3189540,2950,WEST 24 STREET,0,0,0,120,34000,19,3070550013,13,47,326,BK21,40.57454,-73.990886,40.57454,-73.990886,11224
49275,809816,Preservation,3,7055,13,3189540,2960,WEST 24 STREET,0,0,0,120,34000,19,3070550013,13,47,326,BK21,40.574326,-73.990846,40.574326,-73.990846,11224
49275,809817,Preservation,3,7055,13,3189540,2970,WEST 24 STREET,0,0,0,120,34000,19,3070550013,13,47,326,BK21,40.574134,-73.99081,40.574134,-73.99081,11224
63763,984726,New Construction,3,7060,24,3000000,2926,WEST 19 STREET,446,0,446,446,80000,16,3070600019,13,47,326,BK21,40.576052,-73.985756,40.576052,-73.985756,11224
51064,335986,Preservation,3,7061,2,3189572,1726,MERMAID AVENUE,0,0,0,7,0,4,3070610002,13,47,326,BK21,40.57659,-73.985028,40.57659,-73.985028,11224
51317,394690,Preservation,3,7070,133,3189631,3024,WEST 23 STREET,0,0,0,10,9840,3,3070700133,13,47,352,BK21,40.573385,-73.989579,40.573385,-73.989579,11224
58965,969652,New Construction,3,7072,1,3423863,3003,WEST 21 STREET,135,0,135,135,0,9,3070720001,13,47,352,BK21,40.574252,-73.98756,40.574252,-73.98756,11224
61608,985974,New Construction,3,7072,2,3424222,2006,SURF AVENUE,216,0,216,216,23086,20,3070720002,13,47,352,BK21,40.57482,-73.986829,40.57482,-73.986829,11224
61848,194840,Preservation,3,7084,39,3385341,225,AVENUE T,0,62,62,62,0,8,3070840039,11,47,410,BK29,40.598923,-73.976561,40.598923,-73.976561,11223
61848,809784,Preservation,3,7084,39,3190283,1969,WEST 5 STREET,0,63,63,63,0,8,3070840039,11,47,410,BK29,40.599741,-73.97709,40.599741,-73.97709,11223
58548,348484,Preservation,3,7218,59,3195852,2580,OCEAN PARKWAY,0,0,0,90,0,6,3072180059,13,47,37401,BK26,40.587055,-73.966074,40.587055,-73.966074,11235
50677,348491,Preservation,3,7238,115,3196066,2650,OCEAN PARKWAY,0,0,0,190,186630,12,3072380115,13,47,37401,BK26,40.585466,-73.966438,40.585466,-73.966438,11235
58325,348491,Preservation,3,7238,115,3196066,2650,OCEAN PARKWAY,0,0,0,190,0,12,3072380115,13,47,37401,BK26,40.585466,-73.966438,40.585466,-73.966438,11235
51023,809070,Preservation,3,7260,28,3196299,2727,OCEAN PARKWAY,0,0,0,174,1,6,3072600028,13,48,366,BK19,40.582809,-73.967034,40.582809,-73.967034,11235
58324,809070,Preservation,3,7260,28,3196299,2727,OCEAN PARKWAY,0,0,0,174,0,6,3072600028,13,48,366,BK19,40.582809,-73.967034,40.582809,-73.967034,11235
50753,341971,Preservation,3,7264,15,3196510,191,NEPTUNE AVENUE,0,0,0,5,1760,3,3072640015,13,48,366,BK19,40.581854,-73.960468,40.581854,-73.960468,11235
48889,342209,Preservation,3,7268,1,3320750,828,NEPTUNE AVENUE,0,0,0,318,16979,20,3072680001,13,48,350,BK23,40.579693,-73.977216,40.579693,-73.977216,11224
48889,809793,Preservation,3,7268,1,3320751,2892,WEST 8 STREET,0,0,0,314,16979,20,3072680001,13,48,350,BK23,40.578208,-73.97636,40.578208,-73.97636,11224
48889,809794,Preservation,3,7268,1,3320752,2954,WEST 8 STREET,0,0,0,318,16979,20,3072680001,13,48,350,BK23,40.576608,-73.976508,40.576608,-73.976508,11224
48889,809803,Preservation,3,7268,1,3320749,2823,WEST 12 STREET,0,0,0,314,16979,20,3072680001,13,48,350,BK23,40.578818,-73.979603,40.578818,-73.979603,11224
48889,809804,Preservation,3,7268,1,3320753,2879,WEST 12 STREET,0,0,0,312,16979,20,3072680001,13,48,350,BK23,40.577347,-73.979603,40.577347,-73.979603,11224
51812,861875,Preservation,3,7422,7501,3387936,2447,EAST 28 STREET,0,0,0,3,1,3,3074227501,15,48,59402,BK17,40.592576,-73.942354,40.592576,-73.942354,11235
51812,861876,Preservation,3,7422,7501,3387937,2449,EAST 28 STREET,0,0,0,3,1,3,3074227501,15,48,59402,BK17,40.592546,-73.942346,40.592546,-73.942346,11235
51939,243771,Preservation,3,7434,69,3320902,2517,EAST 13 STREET,0,0,0,9,0,3,3074347501,15,48,590,BK17,40.589445,-73.956488,40.589445,-73.956488,11235
51522,857780,Preservation,3,7434,7502,3254248,2504,EAST 14 STREET,0,0,0,6,6700,3,3074347502,15,48,590,BK17,40.589804,-73.955937,40.589804,-73.955937,11235
58792,199381,Preservation,3,7447,28,3320931,2520,BATCHELDER STREET,0,135,135,135,18883,8,3074470028,15,48,596,BK17,40.591371,-73.937271,40.591371,-73.937271,11235
58792,807660,Preservation,3,7447,28,3320930,2965,AVENUE Z,0,135,135,135,18883,8,3074470028,15,48,596,BK17,40.589736,-73.938323,40.589736,-73.938323,11235
58792,807686,Preservation,3,7447,28,3320928,2540,BATCHELDER STREET,0,135,135,135,18883,8,3074470028,15,48,596,BK17,40.591069,-73.937213,40.591069,-73.937213,11235
58792,807687,Preservation,3,7447,28,3320929,2560,BATCHELDER STREET,0,135,135,135,18883,8,3074470028,15,48,596,BK17,40.590765,-73.93716,40.590765,-73.93716,11235
65621,197456,Preservation,3,7449,1,3320934,3020,AVENUE Y,0,119,119,119,17000,8,3074490001,15,48,626,BK17,40.59209,-73.936463,40.59209,-73.936463,11235
65621,807684,Preservation,3,7449,1,3320932,2525,BATCHELDER STREET,0,119,119,119,17000,8,3074490001,15,48,626,BK17,40.591314,-73.937238,40.591314,-73.937238,11235
65621,807685,Preservation,3,7449,1,3320933,2533,BATCHELDER STREET,0,119,119,119,17000,8,3074490001,15,48,626,BK17,40.591193,-73.937217,40.591193,-73.937217,11235
50735,251214,Preservation,3,7467,13,3205115,2654,EAST 23 STREET,0,0,0,16,10248,3,3074670013,15,48,600,BK17,40.587486,-73.946552,40.587486,-73.946552,11235
51314,253010,Preservation,3,7470,7501,3256893,2626,EAST 26 STREET,0,0,0,9,1,3,3074707501,15,48,600,BK17,40.588388,-73.943477,40.588388,-73.943477,11235
51314,253011,Preservation,3,7470,7501,3341582,2628,EAST 26 STREET,0,0,0,9,13264,3,3074707501,15,48,600,BK17,40.588358,-73.943473,40.588358,-73.943473,11235
50868,810149,Preservation,3,8273,7501,3233305,108-01,SEAVIEW AVENUE,0,0,0,223,1,2,3082737501,18,46,1018,BK50,40.639092,-73.881532,40.639092,-73.881532,11236
51726,903004,Preservation,3,8667,7501,3389763,2955,BRIGHTON 7 STREET,0,0,0,8,1,5,3086677501,13,48,364,BK19,40.580216,-73.961459,40.580216,-73.961459,11235
51271,213417,Preservation,3,8690,91,3245104,500,BRIGHTWATER COURT,0,0,0,193,0,18,3086900091,13,48,36002,BK19,40.575745,-73.962217,40.575745,-73.962217,11235
51047,212708,Preservation,3,8691,33,3245108,3099,BRIGHTON 6 STREET,0,0,0,96,0,6,3086910033,13,48,36002,BK19,40.577007,-73.961331,40.577007,-73.961331,11235
50744,213199,Preservation,3,8716,43,3245628,3038,BRIGHTON 14 STREET,0,0,0,5,2300,2,3087160043,13,48,61004,BK19,40.578803,-73.955322,40.578803,-73.955322,11235
50777,213197,Preservation,3,8717,96,3245685,3031,BRIGHTON 14 STREET,0,0,0,47,1,6,3087170096,13,48,61004,BK19,40.578855,-73.95526,40.578855,-73.95526,11235
51051,387522,Preservation,3,8782,7,3247146,2330,VOORHIES AVENUE,0,0,0,105,18210,6,3087820007,15,48,600,BK17,40.586616,-73.945624,40.586616,-73.945624,11235
51319,842160,Preservation,3,8792,7502,3378455,2800,EAST 29 STREET,0,0,0,18,27850,3,3087927502,15,48,608,BK17,40.5849,-73.939984,40.5849,-73.939984,11235
50675,227371,Preservation,3,8804,42,3247881,2800,COYLE STREET,0,0,0,157,1,6,3088040042,15,48,622,BK17,40.585065,-73.934159,40.585065,-73.934159,11235
50778,842134,Preservation,3,8810,7503,3350422,3411,GUIDER AVENUE,0,0,0,6,8235,7,3088107503,15,48,608,BK17,40.582899,-73.958635,40.582899,-73.958635,11235
61931,981672,New Construction,4,6,60,4000000,52-03,CENTER BOULEVARD,535,0,535,800,1,55,4000060060,2,26,1,QN31,40.742166,-73.960033,40.742166,-73.960033,11101
63209,986657,New Construction,4,6,165,4000000,52-41,CENTER BOULEVARD,186,0,186,394,10736,8,4000060060,2,26,1,QN31,40.741411,-73.960647,40.741411,-73.960647,11101
48879,954108,Preservation,4,811,1,4616405,19-73,38 STREET,84,0,84,84,33900,4,4008110001,1,22,12301,QN72,40.777568,-73.901635,40.777568,-73.901635,11105
60434,405018,Preservation,4,893,20,4020310,20-31,19 STREET,60,0,60,60,28223,3,4008930020,1,22,105,QN72,40.784377,-73.914588,40.784377,-73.914588,11105
60434,405890,Preservation,4,893,30,4020311,20-12,20 STREET,60,0,60,60,28223,3,4008930030,1,22,105,QN72,40.784151,-73.913668,40.784151,-73.913668,11105
60434,405889,Preservation,4,893,50,4449482,20-11,20 STREET,60,0,60,60,28223,3,4008930050,1,22,105,QN72,40.784165,-73.913621,40.784165,-73.913621,11105
60434,404642,Preservation,4,894,2,4020316,20-11,18 STREET,60,0,60,60,28223,3,4008940002,1,22,105,QN72,40.785258,-73.914837,40.785258,-73.914837,11105
60434,948405,Preservation,4,894,20,4594744,20-32,19 STREET,60,0,60,60,31434,3,4008940020,1,22,105,QN72,40.784363,-73.914635,40.784363,-73.914635,11105
60434,694855,Preservation,4,894,75,4594754,20-05,SHORE BOULEVARD,60,0,60,60,31434,3,4008940075,1,22,105,QN72,40.78569,-73.915609,40.78569,-73.915609,11105
60434,694857,Preservation,4,894,101,4594757,20-25,SHORE BOULEVARD,84,0,84,84,48334,3,4008940101,1,22,105,QN72,40.785295,-73.915974,40.785295,-73.915974,11105
52999,956204,New Construction,4,1939,11,4607925,54-25,101 STREET,68,0,68,68,100,8,4019390011,4,21,44301,QN25,40.739797,-73.858846,40.739797,-73.858846,11368
63777,985432,New Construction,4,2159,2,4000000,110-41,COLONIAL AVENUE,144,0,144,144,11406,13,4021590002,6,29,745,QN17,40.7373,-73.848505,40.7373,-73.848505,11375
63777,985433,New Construction,4,2159,2,4432113,108-75,62 DRIVE,115,0,115,115,10406,12,4021590002,6,29,745,QN17,40.736236,-73.849168,40.736236,-73.849168,11375
66005,519642,Preservation,4,2159,2,4432109,62-27,108 STREET,142,0,142,142,125983,12,4021590002,6,29,745,QN17,40.736351,-73.851347,40.736351,-73.851347,11375
66005,812161,Preservation,4,2159,2,4432113,108-53,62 DRIVE,144,0,144,144,125983,12,4021590002,6,29,745,QN17,40.736118,-73.849547,40.736118,-73.849547,11375
66005,955177,Preservation,4,2159,2,4432110,110-01,62 DRIVE,144,0,144,144,125983,12,4021590002,6,29,745,QN17,40.736372,-73.848731,40.736372,-73.848731,11375
58625,967648,New Construction,4,5037,7507,4000000,133-45,41 AVENUE,232,0,232,232,454213,0,4050370064,7,20,871,QN22,40.757855,-73.830252,40.757855,-73.830252,11355
58621,972781,New Construction,4,9793,78,4209584,89-48,164 STREET,174,0,174,174,44000,12,4097930078,12,24,44601,QN61,40.707058,-73.796924,40.707058,-73.796924,11432
49281,550156,Preservation,4,9970,23,4213647,89-06,138 STREET,0,0,0,9,1951,3,4099700023,12,24,212,QN61,40.701293,-73.81439,40.701293,-73.81439,11435
66720,985837,New Construction,4,9998,25,4448835,147-07,94 AVENUE,406,0,408,543,32194,25,4099980025,12,27,208,QN61,40.699143,-73.806639,40.699143,-73.806639,11435
52774,974242,New Construction,4,9998,91,4214004,147-40,ARCHER AVENUE,539,0,539,539,39772,26,4099980091,12,27,208,QN61,40.700836,-73.806551,40.700836,-73.806551,11435
52775,974241,New Construction,4,9998,95,4000000,148-10,ARCHER AVENUE,130,0,130,130,18190,14,4099980091,12,27,208,QN61,40.70098,-73.805869,40.70098,-73.805869,11435
58954,968125,New Construction,4,9999,9,4214016,94-02,148 STREET,380,0,380,380,23327,25,4099997501,12,27,208,QN61,40.699522,-73.805228,40.699522,-73.805228,11435
49281,944555,Preservation,4,10090,21,4457458,107-04,150 STREET,0,0,0,13,3256,4,4100900021,12,28,198,QN01,40.694321,-73.800901,40.694321,-73.800901,11435
51278,951227,New Construction,4,10155,7501,4615173,92-61,165 STREET,89,0,89,89,9399,14,4101557501,12,27,444,QN61,40.703984,-73.793742,40.703984,-73.793742,11433
63761,927041,New Construction,4,10209,115,4442250,92-29,168 STREET,387,0,387,387,59579,23,4102090115,12,27,444,QN61,40.705839,-73.79221,40.705839,-73.79221,11433
